"4738315";1500.00;0.00;1237.94;"99";/  /;"030200683";1996/11/01;"A"
"4384481";0.00;0.00;0.00;"99";1999/12/31;"040200723";1996/11/01;"I"
"2910231";0.00;0.00;0.00;"99";1999/12/31;"100100208";1996/12/01;"I"
"2918204";350.00;0.00;1203.64;"99";/  /;"010300515";1996/12/01;"A"
"5950701";5.00;0.00;699.14;"99";/  /;"100901044";1996/12/01;"A"
"9115219";1.00;0.00;394.72;"99";/  /;"010100709";1996/12/01;"A"
"10776168";0.00;3555.18;0.00;"99";1904/08/31;"010301323";1997/01/01;"I"
"5666251";300.00;0.00;12744.27;"99";/  /;"040301317";1997/01/01;"A"
"3315684";800.00;24187.48;9324.77;"99";1904/08/31;"010301319";1997/01/01;"A"
"3855588";3.00;0.00;1186.52;"99";/  /;"060300163";1997/01/01;"A"
"992456";5.00;0.00;1945.02;"99";/  /;"030200609";1997/01/01;"A"
"9627175";50.00;0.00;3316.63;"99";/  /;"010101267";1997/01/01;"A"
"7556042";0.00;0.00;593.75;"99";/  /;"030200952";1997/01/01;"A"
"4658847";300.00;0.00;2813.95;"99";/  /;"010300279";1997/01/01;"A"
"8006401";1.00;0.00;383.28;"99";/  /;"010601320";1997/02/01;"A"
"4069153";0.00;0.00;2147.13;"99";/  /;"010501322";1997/02/01;"I"
"5205239";0.00;0.00;0.00;"99";1999/12/31;"040201161";1997/02/01;"I"
"7434834";1.00;0.00;389.81;"99";/  /;"040201160";1997/02/01;"A"
"9116078";0.00;1413.84;0.00;"99";1904/08/31;"040201122";1997/02/01;"I"
"3664600";1000.00;0.00;2295.61;"99";/  /;"030100718";1997/02/01;"A"
"7465818";0.00;0.00;0.00;"99";1999/12/31;"060300645";1997/02/01;"I"
"4378940";0.00;0.00;958.46;"99";/  /;"100100228";1997/02/01;"I"
"10956824";0.00;0.00;0.00;"99";1999/12/31;"010200947";1997/02/01;"I"
"7368750";50.00;0.00;3054.11;"99";/  /;"040201239";1997/02/01;"A"
"7403327";1.00;0.00;168.80;"99";/  /;"070701326";1997/03/01;"A"
"9620561";30.00;0.00;3488.83;"99";/  /;"010301328";1997/03/01;"A"
"9625263";1.00;0.00;384.10;"99";/  /;"010301327";1997/03/01;"A"
"5254929";5.00;0.00;1028.20;"99";/  /;"040201256";1997/03/01;"A"
"11260566";0.00;550.72;0.00;"99";1904/08/31;"010100834";1997/03/01;"I"
"2917496";0.00;0.00;822.92;"99";/  /;"010100043";1997/03/01;"I"
"2910541";0.00;3758.22;0.00;"99";1904/08/31;"010100389";1997/03/01;"I"
"2915965";100.00;0.00;4534.65;"99";/  /;"100300213";1997/03/01;"A"
"6573489";0.00;1342.77;0.00;"99";1904/08/31;"010100635";1997/03/01;"I"
"7223929";0.00;0.00;0.00;"99";1999/12/31;"030101186";1997/04/01;"I"
"12704351";2.00;0.00;744.47;"99";/  /;"090600733";1997/04/01;"A"
"7305575";1.00;0.00;372.24;"99";/  /;"010100902";1997/04/01;"A"
"7366404";3000.00;0.00;2865.05;"99";/  /;"010101000";1997/04/01;"A"
"11788585";1.00;0.00;373.46;"99";/  /;"100101333";1997/05/01;"A"
"7405546";5.00;0.00;1254.13;"99";/  /;"010301329";1997/05/01;"A"
"962709";0.00;0.00;609.07;"99";/  /;"100400575";1997/05/01;"I"
"7412232";0.00;2531.66;0.00;"99";1904/08/31;"010301050";1997/05/01;"I"
"8059141";0.00;0.00;0.00;"99";1999/12/31;"050701069";1997/05/01;"I"
"11881616";0.00;0.00;0.00;"99";1999/12/31;"040201023";1997/05/01;"I"
"4731580";0.00;1280.93;0.00;"99";1904/08/31;"010400497";1997/05/01;"I"
"7436519";1.00;0.00;366.97;"99";/  /;"050801276";1997/05/01;"A"
"3319197";0.00;0.00;712.83;"99";/  /;"080100439";1997/05/01;"I"
"9629367";2000.00;0.00;2228.06;"99";1999/12/31;"030201021";1997/06/03;"A"
"7397321";0.00;0.00;0.00;"99";1999/12/31;"010100456";1997/06/03;"I"
"7331755";10000.00;0.00;10059.07;"99";/  /;"040400727";1997/06/03;"A"
"3862402";0.00;3027.85;0.00;"99";1904/08/31;"060300869";1997/06/03;"I"
"7462845";0.00;0.00;0.00;"99";1999/12/31;"050200908";1997/06/03;"I"
"4073357";0.00;0.00;0.00;"99";1999/12/31;"060300248";1997/06/03;"I"
"6358283";0.00;0.00;338.97;"99";/  /;"040301260";1997/06/03;"I"
"3081311";100.00;0.00;3660.51;"99";/  /;"060400173";1997/06/03;"A"
"4720255";0.00;0.00;1304.62;"99";/  /;"030300395";1997/06/03;"A"
"10956794";30.00;0.00;1551.83;"99";1999/12/31;"070100479";1997/07/01;"A"
"6932414";1.00;0.00;363.16;"99";/  /;"100401337";1997/07/01;"A"
"7300140";0.00;0.00;0.00;"99";1999/12/31;"090500442";1997/07/01;"I"
"3044073";100.00;0.00;2873.94;"99";/  /;"010200370";1997/07/01;"A"
"5246899";0.00;2442.21;0.00;"99";1904/08/31;"010100220";1997/07/01;"I"
"2176521";0.00;0.00;0.00;"99";/  /;"070500196";1997/07/01;"I"
"10842503";60.00;0.00;3838.75;"99";/  /;"030200703";1997/07/01;"A"
"4380819";0.00;3108.04;0.00;"99";1904/08/31;"070500195";1997/07/01;"I"
"7864401";0.00;0.00;0.00;"99";1999/12/31;"070501231";1997/07/01;"I"
